partido,nome,uf,id_dep,tema,s_opiniao
pt,Adelmo Carneiro Leão,MG,178890,Pensão,S
pt,Adelmo Carneiro Leão,MG,178890,Reeleição,S
pt,Adelmo Carneiro Leão,MG,178890,Seguro Desemprego,S
pt,Adelmo Carneiro Leão,MG,178890,Tempo Mandato,S
pt,Adelmo Carneiro Leão,MG,178890,Terceirização,N
pt,Adelmo Carneiro Leão,MG,178890,Transgênico,N
pt,Adelmo Carneiro Leão,MG,178890,Voto Facultativo,N
pt,Adelmo Carneiro Leão,MG,178890,Voto impresso,S
pt,Afonso Florence,BA,160508,Coincidência reeleição,N
pt,Afonso Florence,BA,160508,Cota para mulheres legislativo,S
pt,Afonso Florence,BA,160508,Distritao,N
pt,Afonso Florence,BA,160508,Financiamento privado para partidos,N
pt,Afonso Florence,BA,160508,Financiamento privado para partidos e candidatos,N
pt,Afonso Florence,BA,160508,Maioridade 1,N
pt,Afonso Florence,BA,160508,Maioridade 2,N
pt,Afonso Florence,BA,160508,Pensão,S
pt,Afonso Florence,BA,160508,Reeleição,S
pt,Afonso Florence,BA,160508,Seguro Desemprego,S
pt,Afonso Florence,BA,160508,Tempo Mandato,S
pt,Afonso Florence,BA,160508,Terceirização,N
pt,Afonso Florence,BA,160508,Transgênico,N
pt,Afonso Florence,BA,160508,Voto Facultativo,N
pt,Afonso Florence,BA,160508,Voto impresso,S
pt,Alessandro Molon,RJ,160511,Coincidência reeleição,N
pt,Alessandro Molon,RJ,160511,Cota para mulheres legislativo,S
pt,Alessandro Molon,RJ,160511,Distritao,N
pt,Alessandro Molon,RJ,160511,Financiamento privado para partidos,N
pt,Alessandro Molon,RJ,160511,Financiamento privado para partidos e candidatos,N
pt,Alessandro Molon,RJ,160511,Maioridade 1,N
pt,Alessandro Molon,RJ,160511,Maioridade 2,N
pt,Alessandro Molon,RJ,160511,Pensão,S
pt,Alessandro Molon,RJ,160511,Reeleição,S
pt,Alessandro Molon,RJ,160511,Seguro Desemprego,S
pt,Alessandro Molon,RJ,160511,Tempo Mandato,S
pt,Alessandro Molon,RJ,160511,Terceirização,N
pt,Alessandro Molon,RJ,160511,Transgênico,N
pt,Alessandro Molon,RJ,160511,Voto Facultativo,N
pt,Alessandro Molon,RJ,160511,Voto impresso,S
pt,Ana Perugini,SP,178973,Coincidência reeleição,N
pt,Ana Perugini,SP,178973,Cota para mulheres legislativo,S
pt,Ana Perugini,SP,178973,Distritao,N
pt,Ana Perugini,SP,178973,Financiamento privado para partidos,N
pt,Ana Perugini,SP,178973,Financiamento privado para partidos e candidatos,N
pt,Ana Perugini,SP,178973,Maioridade 1,N
pt,Ana Perugini,SP,178973,Maioridade 2,N
pt,Ana Perugini,SP,178973,Pensão,S
pt,Ana Perugini,SP,178973,Reeleição,S
pt,Ana Perugini,SP,178973,Seguro Desemprego,S
pt,Ana Perugini,SP,178973,Tempo Mandato,S
pt,Ana Perugini,SP,178973,Terceirização,N
pt,Ana Perugini,SP,178973,Transgênico,N
pt,Ana Perugini,SP,178973,Voto Facultativo,N
pt,Ana Perugini,SP,178973,Voto impresso,S
pt,Andres Sanchez,SP,178974,Coincidência reeleição,N
pt,Andres Sanchez,SP,178974,Cota para mulheres legislativo,S
pt,Andres Sanchez,SP,178974,Distritao,N
pt,Andres Sanchez,SP,178974,Financiamento privado para partidos,N
pt,Andres Sanchez,SP,178974,Financiamento privado para partidos e candidatos,N
pt,Andres Sanchez,SP,178974,Maioridade 1,N
pt,Andres Sanchez,SP,178974,Maioridade 2,N
pt,Andres Sanchez,SP,178974,Pensão,S
pt,Andres Sanchez,SP,178974,Reeleição,S
pt,Andres Sanchez,SP,178974,Seguro Desemprego,S
pt,Andres Sanchez,SP,178974,Tempo Mandato,S
pt,Andres Sanchez,SP,178974,Terceirização,N
pt,Andres Sanchez,SP,178974,Transgênico,N
pt,Andres Sanchez,SP,178974,Voto Facultativo,N
pt,Andres Sanchez,SP,178974,Voto impresso,S
pt,Angelim,AC,178837,Coincidência reeleição,N
pt,Angelim,AC,178837,Cota para mulheres legislativo,S
pt,Angelim,AC,178837,Distritao,N
pt,Angelim,AC,178837,Financiamento privado para partidos,N
pt,Angelim,AC,178837,Financiamento privado para partidos e candidatos,N
pt,Angelim,AC,178837,Maioridade 1,N
pt,Angelim,AC,178837,Maioridade 2,N
pt,Angelim,AC,178837,Pensão,S
pt,Angelim,AC,178837,Reeleição,S
pt,Angelim,AC,178837,Seguro Desemprego,S
pt,Angelim,AC,178837,Tempo Mandato,S
pt,Angelim,AC,178837,Terceirização,N
pt,Angelim,AC,178837,Transgênico,N
pt,Angelim,AC,178837,Voto Facultativo,N
pt,Angelim,AC,178837,Voto impresso,S
pt,Arlindo Chinaglia,SP,73433,Coincidência reeleição,N
pt,Arlindo Chinaglia,SP,73433,Cota para mulheres legislativo,S
pt,Arlindo Chinaglia,SP,73433,Distritao,N
pt,Arlindo Chinaglia,SP,73433,Financiamento privado para partidos,N
pt,Arlindo Chinaglia,SP,73433,Financiamento privado para partidos e candidatos,N
pt,Arlindo Chinaglia,SP,73433,Maioridade 1,N
pt,Arlindo Chinaglia,SP,73433,Maioridade 2,N
pt,Arlindo Chinaglia,SP,73433,Pensão,S
pt,Arlindo Chinaglia,SP,73433,Reeleição,S
pt,Arlindo Chinaglia,SP,73433,Seguro Desemprego,S
pt,Arlindo Chinaglia,SP,73433,Tempo Mandato,S
pt,Arlindo Chinaglia,SP,73433,Terceirização,N
pt,Arlindo Chinaglia,SP,73433,Transgênico,N
pt,Arlindo Chinaglia,SP,73433,Voto Facultativo,N
pt,Arlindo Chinaglia,SP,73433,Voto impresso,S
pt,Assis Carvalho,PI,159237,Coincidência reeleição,N
pt,Assis Carvalho,PI,159237,Cota para mulheres legislativo,S
pt,Assis Carvalho,PI,159237,Distritao,N
pt,Assis Carvalho,PI,159237,Financiamento privado para partidos,N
pt,Assis Carvalho,PI,159237,Financiamento privado para partidos e candidatos,N
pt,Assis Carvalho,PI,159237,Maioridade 1,S
pt,Assis Carvalho,PI,159237,Maioridade 2,S
pt,Assis Carvalho,PI,159237,Pensão,S
pt,Assis Carvalho,PI,159237,Reeleição,S
pt,Assis Carvalho,PI,159237,Seguro Desemprego,S
pt,Assis Carvalho,PI,159237,Tempo Mandato,S
pt,Assis Carvalho,PI,159237,Terceirização,N
pt,Assis Carvalho,PI,159237,Transgênico,N
pt,Assis Carvalho,PI,159237,Voto Facultativo,N
pt,Assis Carvalho,PI,159237,Voto impresso,S
pt,Assis do Couto,PR,74378,Coincidência reeleição,S
pt,Assis do Couto,PR,74378,Cota para mulheres legislativo,S
pt,Assis do Couto,PR,74378,Distritao,N
pt,Assis do Couto,PR,74378,Financiamento privado para partidos,N
pt,Assis do Couto,PR,74378,Financiamento privado para partidos e candidatos,N
pt,Assis do Couto,PR,74378,Maioridade 1,N
pt,Assis do Couto,PR,74378,Maioridade 2,N
pt,Assis do Couto,PR,74378,Pensão,S
pt,Assis do Couto,PR,74378,Reeleição,S
pt,Assis do Couto,PR,74378,Seguro Desemprego,S
pt,Assis do Couto,PR,74378,Tempo Mandato,S
pt,Assis do Couto,PR,74378,Terceirização,N
pt,Assis do Couto,PR,74378,Transgênico,N
pt,Assis do Couto,PR,74378,Voto Facultativo,N
pt,Assis do Couto,PR,74378,Voto impresso,S
pt,Benedita da Silva,RJ,73701,Coincidência reeleição,N
pt,Benedita da Silva,RJ,73701,Cota para mulheres legislativo,S
pt,Benedita da Silva,RJ,73701,Distritao,N
pt,Benedita da Silva,RJ,73701,Financiamento privado para partidos,N
pt,Benedita da Silva,RJ,73701,Financiamento privado para partidos e candidatos,N
pt,Benedita da Silva,RJ,73701,Maioridade 1,N
pt,Benedita da Silva,RJ,73701,Maioridade 2,N
pt,Benedita da Silva,RJ,73701,Pensão,S
pt,Benedita da Silva,RJ,73701,Reeleição,S
pt,Benedita da Silva,RJ,73701,Seguro Desemprego,S
pt,Benedita da Silva,RJ,73701,Tempo Mandato,S
pt,Benedita da Silva,RJ,73701,Terceirização,N
pt,Benedita da Silva,RJ,73701,Transgênico,N
pt,Benedita da Silva,RJ,73701,Voto Facultativo,N
pt,Benedita da Silva,RJ,73701,Voto impresso,S
pt,Beto Faro,PA,141335,Coincidência reeleição,N
pt,Beto Faro,PA,141335,Cota para mulheres legislativo,S
pt,Beto Faro,PA,141335,Distritao,N
pt,Beto Faro,PA,141335,Financiamento privado para partidos,N
pt,Beto Faro,PA,141335,Financiamento privado para partidos e candidatos,N
pt,Beto Faro,PA,141335,Maioridade 1,N
pt,Beto Faro,PA,141335,Maioridade 2,N
pt,Beto Faro,PA,141335,Pensão,S
pt,Beto Faro,PA,141335,Reeleição,S
pt,Beto Faro,PA,141335,Seguro Desemprego,S
pt,Beto Faro,PA,141335,Tempo Mandato,S
pt,Beto Faro,PA,141335,Terceirização,N
pt,Beto Faro,PA,141335,Transgênico,N
pt,Beto Faro,PA,141335,Voto Facultativo,N
pt,Beto Faro,PA,141335,Voto impresso,S
pt,Bohn Gass,RS,160538,Coincidência reeleição,N
pt,Bohn Gass,RS,160538,Cota para mulheres legislativo,S
pt,Bohn Gass,RS,160538,Distritao,N
pt,Bohn Gass,RS,160538,Financiamento privado para partidos,N
pt,Bohn Gass,RS,160538,Financiamento privado para partidos e candidatos,N
pt,Bohn Gass,RS,160538,Maioridade 1,N
pt,Bohn Gass,RS,160538,Maioridade 2,N
pt,Bohn Gass,RS,160538,Pensão,S
pt,Bohn Gass,RS,160538,Reeleição,S
pt,Bohn Gass,RS,160538,Seguro Desemprego,S
pt,Bohn Gass,RS,160538,Tempo Mandato,S
pt,Bohn Gass,RS,160538,Terceirização,N
pt,Bohn Gass,RS,160538,Transgênico,N
pt,Bohn Gass,RS,160538,Voto Facultativo,N
pt,Bohn Gass,RS,160538,Voto impresso,S
pt,Caetano,BA,178853,Coincidência reeleição,N
pt,Caetano,BA,178853,Cota para mulheres legislativo,S
pt,Caetano,BA,178853,Distritao,N
pt,Caetano,BA,178853,Financiamento privado para partidos,N
pt,Caetano,BA,178853,Financiamento privado para partidos e candidatos,N
pt,Caetano,BA,178853,Maioridade 1,N
pt,Caetano,BA,178853,Maioridade 2,N
pt,Caetano,BA,178853,Pensão,S
pt,Caetano,BA,178853,Reeleição,S
pt,Caetano,BA,178853,Seguro Desemprego,S
pt,Caetano,BA,178853,Tempo Mandato,S
pt,Caetano,BA,178853,Terceirização,N
pt,Caetano,BA,178853,Transgênico,N
pt,Caetano,BA,178853,Voto Facultativo,N
pt,Caetano,BA,178853,Voto impresso,S
pt,Carlos Zarattini,SP,141398,Coincidência reeleição,N
pt,Carlos Zarattini,SP,141398,Cota para mulheres legislativo,S
pt,Carlos Zarattini,SP,141398,Distritao,N
pt,Carlos Zarattini,SP,141398,Financiamento privado para partidos,N
pt,Carlos Zarattini,SP,141398,Financiamento privado para partidos e candidatos,N
pt,Carlos Zarattini,SP,141398,Maioridade 1,N
pt,Carlos Zarattini,SP,141398,Maioridade 2,N
pt,Carlos Zarattini,SP,141398,Pensão,S
pt,Carlos Zarattini,SP,141398,Reeleição,S
pt,Carlos Zarattini,SP,141398,Seguro Desemprego,S
pt,Carlos Zarattini,SP,141398,Tempo Mandato,S
pt,Carlos Zarattini,SP,141398,Terceirização,N
pt,Carlos Zarattini,SP,141398,Transgênico,N
pt,Carlos Zarattini,SP,141398,Voto Facultativo,N
pt,Carlos Zarattini,SP,141398,Voto impresso,S
pt,Chico D Angelo,RJ,141439,Coincidência reeleição,N
pt,Chico D Angelo,RJ,141439,Cota para mulheres legislativo,S
pt,Chico D Angelo,RJ,141439,Distritao,N
pt,Chico D Angelo,RJ,141439,Financiamento privado para partidos,N
pt,Chico D Angelo,RJ,141439,Financiamento privado para partidos e candidatos,N
pt,Chico D Angelo,RJ,141439,Maioridade 1,N
pt,Chico D Angelo,RJ,141439,Maioridade 2,N
pt,Chico D Angelo,RJ,141439,Pensão,S
pt,Chico D Angelo,RJ,141439,Reeleição,S
pt,Chico D Angelo,RJ,141439,Seguro Desemprego,S
pt,Chico D Angelo,RJ,141439,Tempo Mandato,S
pt,Chico D Angelo,RJ,141439,Terceirização,N
pt,Chico D Angelo,RJ,141439,Transgênico,N
pt,Chico D Angelo,RJ,141439,Voto Facultativo,N
pt,Chico D Angelo,RJ,141439,Voto impresso,S
pt,Décio Lima,SC,141413,Coincidência reeleição,N
pt,Décio Lima,SC,141413,Cota para mulheres legislativo,S
pt,Décio Lima,SC,141413,Distritao,N
pt,Décio Lima,SC,141413,Financiamento privado para partidos,N
pt,Décio Lima,SC,141413,Financiamento privado para partidos e candidatos,N
pt,Décio Lima,SC,141413,Maioridade 1,N
pt,Décio Lima,SC,141413,Maioridade 2,N
pt,Décio Lima,SC,141413,Pensão,S
pt,Décio Lima,SC,141413,Reeleição,S
pt,Décio Lima,SC,141413,Seguro Desemprego,S
pt,Décio Lima,SC,141413,Tempo Mandato,S
pt,Décio Lima,SC,141413,Terceirização,N
pt,Décio Lima,SC,141413,Transgênico,N
pt,Décio Lima,SC,141413,Voto Facultativo,S
pt,Décio Lima,SC,141413,Voto impresso,S
pt,Enio Verri,PR,132504,Coincidência reeleição,N
pt,Enio Verri,PR,132504,Cota para mulheres legislativo,S
pt,Enio Verri,PR,132504,Distritao,N
pt,Enio Verri,PR,132504,Financiamento privado para partidos,N
pt,Enio Verri,PR,132504,Financiamento privado para partidos e candidatos,N
pt,Enio Verri,PR,132504,Maioridade 1,N
pt,Enio Verri,PR,132504,Maioridade 2,N
pt,Enio Verri,PR,132504,Pensão,S
pt,Enio Verri,PR,132504,Reeleição,S
pt,Enio Verri,PR,132504,Seguro Desemprego,S
pt,Enio Verri,PR,132504,Tempo Mandato,S
pt,Enio Verri,PR,132504,Terceirização,N
pt,Enio Verri,PR,132504,Transgênico,N
pt,Enio Verri,PR,132504,Voto Facultativo,N
pt,Enio Verri,PR,132504,Voto impresso,S
pt,Erika Kokay,DF,160575,Coincidência reeleição,N
pt,Erika Kokay,DF,160575,Cota para mulheres legislativo,S
pt,Erika Kokay,DF,160575,Distritao,N
pt,Erika Kokay,DF,160575,Financiamento privado para partidos,N
pt,Erika Kokay,DF,160575,Financiamento privado para partidos e candidatos,N
pt,Erika Kokay,DF,160575,Maioridade 1,N
pt,Erika Kokay,DF,160575,Maioridade 2,N
pt,Erika Kokay,DF,160575,Pensão,S
pt,Erika Kokay,DF,160575,Reeleição,S
pt,Erika Kokay,DF,160575,Seguro Desemprego,S
pt,Erika Kokay,DF,160575,Tempo Mandato,S
pt,Erika Kokay,DF,160575,Terceirização,N
pt,Erika Kokay,DF,160575,Transgênico,N
pt,Erika Kokay,DF,160575,Voto Facultativo,N
pt,Erika Kokay,DF,160575,Voto impresso,S
pt,Fabiano Horta,RJ,146829,Coincidência reeleição,S
pt,Fabiano Horta,RJ,146829,Cota para mulheres legislativo,S
pt,Fabiano Horta,RJ,146829,Distritao,S
pt,Fabiano Horta,RJ,146829,Financiamento privado para partidos,S
pt,Fabiano Horta,RJ,146829,Financiamento privado para partidos e candidatos,S
pt,Fabiano Horta,RJ,146829,Maioridade 1,S
pt,Fabiano Horta,RJ,146829,Maioridade 2,S
pt,Fabiano Horta,RJ,146829,Pensão,S
pt,Fabiano Horta,RJ,146829,Reeleição,S
pt,Fabiano Horta,RJ,146829,Seguro Desemprego,S
pt,Fabiano Horta,RJ,146829,Tempo Mandato,S
pt,Fabiano Horta,RJ,146829,Terceirização,N
pt,Fabiano Horta,RJ,146829,Transgênico,N
pt,Fabiano Horta,RJ,146829,Voto Facultativo,S
pt,Fabiano Horta,RJ,146829,Voto impresso,S
pt,Fernando Marroni,RS,73481,Coincidência reeleição,N
pt,Fernando Marroni,RS,73481,Cota para mulheres legislativo,S
pt,Fernando Marroni,RS,73481,Distritao,N
pt,Fernando Marroni,RS,73481,Financiamento privado para partidos,N
pt,Fernando Marroni,RS,73481,Financiamento privado para partidos e candidatos,N
pt,Fernando Marroni,RS,73481,Maioridade 1,N
pt,Fernando Marroni,RS,73481,Maioridade 2,N
pt,Fernando Marroni,RS,73481,Pensão,S
pt,Fernando Marroni,RS,73481,Reeleição,S
pt,Fernando Marroni,RS,73481,Seguro Desemprego,S
pt,Fernando Marroni,RS,73481,Tempo Mandato,S
pt,Fernando Marroni,RS,73481,Terceirização,N
pt,Fernando Marroni,RS,73481,Transgênico,N
pt,Fernando Marroni,RS,73481,Voto Facultativo,N
pt,Fernando Marroni,RS,73481,Voto impresso,S
pt,Gabriel Guimarães,MG,129037,Coincidência reeleição,N
pt,Gabriel Guimarães,MG,129037,Cota para mulheres legislativo,S
pt,Gabriel Guimarães,MG,129037,Distritao,N
pt,Gabriel Guimarães,MG,129037,Financiamento privado para partidos,N
pt,Gabriel Guimarães,MG,129037,Financiamento privado para partidos e candidatos,N
pt,Gabriel Guimarães,MG,129037,Maioridade 1,N
pt,Gabriel Guimarães,MG,129037,Maioridade 2,N
pt,Gabriel Guimarães,MG,129037,Pensão,S
pt,Gabriel Guimarães,MG,129037,Reeleição,S
pt,Gabriel Guimarães,MG,129037,Seguro Desemprego,S
pt,Gabriel Guimarães,MG,129037,Tempo Mandato,S
pt,Gabriel Guimarães,MG,129037,Terceirização,S
pt,Gabriel Guimarães,MG,129037,Transgênico,N
pt,Gabriel Guimarães,MG,129037,Voto Facultativo,N
pt,Gabriel Guimarães,MG,129037,Voto impresso,S
pt,Givaldo Vieira,ES,178872,Coincidência reeleição,N
pt,Givaldo Vieira,ES,178872,Cota para mulheres legislativo,S
pt,Givaldo Vieira,ES,178872,Distritao,N
pt,Givaldo Vieira,ES,178872,Financiamento privado para partidos,N
pt,Givaldo Vieira,ES,178872,Financiamento privado para partidos e candidatos,N
pt,Givaldo Vieira,ES,178872,Maioridade 1,N
pt,Givaldo Vieira,ES,178872,Maioridade 2,N
pt,Givaldo Vieira,ES,178872,Pensão,S
pt,Givaldo Vieira,ES,178872,Reeleição,S
pt,Givaldo Vieira,ES,178872,Seguro Desemprego,S
pt,Givaldo Vieira,ES,178872,Tempo Mandato,S
pt,Givaldo Vieira,ES,178872,Terceirização,N
pt,Givaldo Vieira,ES,178872,Transgênico,N
pt,Givaldo Vieira,ES,178872,Voto Facultativo,N
pt,Givaldo Vieira,ES,178872,Voto impresso,S
pt,Helder Salomão,ES,178873,Coincidência reeleição,N
pt,Helder Salomão,ES,178873,Cota para mulheres legislativo,S
pt,Helder Salomão,ES,178873,Distritao,N
pt,Helder Salomão,ES,178873,Financiamento privado para partidos,N
pt,Helder Salomão,ES,178873,Financiamento privado para partidos e candidatos,N
pt,Helder Salomão,ES,178873,Maioridade 1,N
pt,Helder Salomão,ES,178873,Maioridade 2,N
pt,Helder Salomão,ES,178873,Pensão,S
pt,Helder Salomão,ES,178873,Reeleição,S
pt,Helder Salomão,ES,178873,Seguro Desemprego,S
pt,Helder Salomão,ES,178873,Tempo Mandato,S
pt,Helder Salomão,ES,178873,Terceirização,N
pt,Helder Salomão,ES,178873,Transgênico,N
pt,Helder Salomão,ES,178873,Voto Facultativo,N
pt,Helder Salomão,ES,178873,Voto impresso,S
pt,Henrique Fontana,RS,73482,Coincidência reeleição,N
pt,Henrique Fontana,RS,73482,Cota para mulheres legislativo,S
pt,Henrique Fontana,RS,73482,Distritao,N
pt,Henrique Fontana,RS,73482,Financiamento privado para partidos,N
pt,Henrique Fontana,RS,73482,Financiamento privado para partidos e candidatos,N
pt,Henrique Fontana,RS,73482,Maioridade 1,N
pt,Henrique Fontana,RS,73482,Maioridade 2,N
pt,Henrique Fontana,RS,73482,Pensão,S
pt,Henrique Fontana,RS,73482,Reeleição,S
pt,Henrique Fontana,RS,73482,Seguro Desemprego,S
pt,Henrique Fontana,RS,73482,Tempo Mandato,S
pt,Henrique Fontana,RS,73482,Terceirização,N
pt,Henrique Fontana,RS,73482,Transgênico,N
pt,Henrique Fontana,RS,73482,Voto Facultativo,N
pt,Henrique Fontana,RS,73482,Voto impresso,S
pt,João Daniel,SE,178970,Coincidência reeleição,N
pt,João Daniel,SE,178970,Cota para mulheres legislativo,S
pt,João Daniel,SE,178970,Distritao,N
pt,João Daniel,SE,178970,Financiamento privado para partidos,N
pt,João Daniel,SE,178970,Financiamento privado para partidos e candidatos,N
pt,João Daniel,SE,178970,Maioridade 1,N
pt,João Daniel,SE,178970,Maioridade 2,N
pt,João Daniel,SE,178970,Pensão,S
pt,João Daniel,SE,178970,Reeleição,S
pt,João Daniel,SE,178970,Seguro Desemprego,S
pt,João Daniel,SE,178970,Tempo Mandato,S
pt,João Daniel,SE,178970,Terceirização,N
pt,João Daniel,SE,178970,Transgênico,N
pt,João Daniel,SE,178970,Voto Facultativo,N
pt,João Daniel,SE,178970,Voto impresso,S
pt,Jorge Solla,BA,178857,Coincidência reeleição,S
pt,Jorge Solla,BA,178857,Cota para mulheres legislativo,S
pt,Jorge Solla,BA,178857,Distritao,N
pt,Jorge Solla,BA,178857,Financiamento privado para partidos,N
pt,Jorge Solla,BA,178857,Financiamento privado para partidos e candidatos,N
pt,Jorge Solla,BA,178857,Maioridade 1,N
pt,Jorge Solla,BA,178857,Maioridade 2,N
pt,Jorge Solla,BA,178857,Pensão,S
pt,Jorge Solla,BA,178857,Reeleição,S
pt,Jorge Solla,BA,178857,Seguro Desemprego,S
pt,Jorge Solla,BA,178857,Tempo Mandato,S
pt,Jorge Solla,BA,178857,Terceirização,N
pt,Jorge Solla,BA,178857,Transgênico,N
pt,Jorge Solla,BA,178857,Voto Facultativo,N
pt,Jorge Solla,BA,178857,Voto impresso,S
pt,José Airton Cirilo,CE,141464,Coincidência reeleição,N
pt,José Airton Cirilo,CE,141464,Cota para mulheres legislativo,S
pt,José Airton Cirilo,CE,141464,Distritao,N
pt,José Airton Cirilo,CE,141464,Financiamento privado para partidos,N
pt,José Airton Cirilo,CE,141464,Financiamento privado para partidos e candidatos,N
pt,José Airton Cirilo,CE,141464,Maioridade 1,N
pt,José Airton Cirilo,CE,141464,Maioridade 2,N
pt,José Airton Cirilo,CE,141464,Pensão,S
pt,José Airton Cirilo,CE,141464,Reeleição,S
pt,José Airton Cirilo,CE,141464,Seguro Desemprego,S
pt,José Airton Cirilo,CE,141464,Tempo Mandato,S
pt,José Airton Cirilo,CE,141464,Terceirização,N
pt,José Airton Cirilo,CE,141464,Transgênico,N
pt,José Airton Cirilo,CE,141464,Voto Facultativo,N
pt,José Airton Cirilo,CE,141464,Voto impresso,S
pt,José Guimarães,CE,141470,Coincidência reeleição,N
pt,José Guimarães,CE,141470,Cota para mulheres legislativo,S
pt,José Guimarães,CE,141470,Distritao,N
pt,José Guimarães,CE,141470,Financiamento privado para partidos,N
pt,José Guimarães,CE,141470,Financiamento privado para partidos e candidatos,N
pt,José Guimarães,CE,141470,Maioridade 1,N
pt,José Guimarães,CE,141470,Maioridade 2,N
pt,José Guimarães,CE,141470,Pensão,S
pt,José Guimarães,CE,141470,Reeleição,S
pt,José Guimarães,CE,141470,Seguro Desemprego,S
pt,José Guimarães,CE,141470,Tempo Mandato,S
pt,José Guimarães,CE,141470,Terceirização,N
pt,José Guimarães,CE,141470,Transgênico,S
pt,José Guimarães,CE,141470,Voto Facultativo,N
pt,José Guimarães,CE,141470,Voto impresso,S
pt,José Mentor,SP,74275,Coincidência reeleição,N
pt,José Mentor,SP,74275,Cota para mulheres legislativo,S
pt,José Mentor,SP,74275,Distritao,N
pt,José Mentor,SP,74275,Financiamento privado para partidos,N
pt,José Mentor,SP,74275,Financiamento privado para partidos e candidatos,N
pt,José Mentor,SP,74275,Maioridade 1,N
pt,José Mentor,SP,74275,Maioridade 2,N
pt,José Mentor,SP,74275,Pensão,S
pt,José Mentor,SP,74275,Reeleição,S
pt,José Mentor,SP,74275,Seguro Desemprego,S
pt,José Mentor,SP,74275,Tempo Mandato,S
pt,José Mentor,SP,74275,Terceirização,N
pt,José Mentor,SP,74275,Transgênico,N
pt,José Mentor,SP,74275,Voto Facultativo,N
pt,José Mentor,SP,74275,Voto impresso,S
pt,Leo de Brito,AC,178825,Coincidência reeleição,N
pt,Leo de Brito,AC,178825,Cota para mulheres legislativo,S
pt,Leo de Brito,AC,178825,Distritao,N
pt,Leo de Brito,AC,178825,Financiamento privado para partidos,N
pt,Leo de Brito,AC,178825,Financiamento privado para partidos e candidatos,N
pt,Leo de Brito,AC,178825,Maioridade 1,N
pt,Leo de Brito,AC,178825,Maioridade 2,N
pt,Leo de Brito,AC,178825,Pensão,S
pt,Leo de Brito,AC,178825,Reeleição,N
pt,Leo de Brito,AC,178825,Seguro Desemprego,S
pt,Leo de Brito,AC,178825,Tempo Mandato,S
pt,Leo de Brito,AC,178825,Terceirização,N
pt,Leo de Brito,AC,178825,Transgênico,N
pt,Leo de Brito,AC,178825,Voto Facultativo,N
pt,Leo de Brito,AC,178825,Voto impresso,S
pt,Leonardo Monteiro,MG,74156,Coincidência reeleição,N
pt,Leonardo Monteiro,MG,74156,Cota para mulheres legislativo,S
pt,Leonardo Monteiro,MG,74156,Distritao,N
pt,Leonardo Monteiro,MG,74156,Financiamento privado para partidos,N
pt,Leonardo Monteiro,MG,74156,Financiamento privado para partidos e candidatos,N
pt,Leonardo Monteiro,MG,74156,Maioridade 1,N
pt,Leonardo Monteiro,MG,74156,Maioridade 2,N
pt,Leonardo Monteiro,MG,74156,Pensão,S
pt,Leonardo Monteiro,MG,74156,Reeleição,S
pt,Leonardo Monteiro,MG,74156,Seguro Desemprego,S
pt,Leonardo Monteiro,MG,74156,Tempo Mandato,S
pt,Leonardo Monteiro,MG,74156,Terceirização,N
pt,Leonardo Monteiro,MG,74156,Transgênico,N
pt,Leonardo Monteiro,MG,74156,Voto Facultativo,N
pt,Leonardo Monteiro,MG,74156,Voto impresso,S
pt,Luiz Couto,PB,74041,Coincidência reeleição,N
pt,Luiz Couto,PB,74041,Cota para mulheres legislativo,S
pt,Luiz Couto,PB,74041,Distritao,N
pt,Luiz Couto,PB,74041,Financiamento privado para partidos,N
pt,Luiz Couto,PB,74041,Financiamento privado para partidos e candidatos,N
pt,Luiz Couto,PB,74041,Maioridade 1,N
pt,Luiz Couto,PB,74041,Maioridade 2,N
pt,Luiz Couto,PB,74041,Pensão,S
pt,Luiz Couto,PB,74041,Reeleição,S
pt,Luiz Couto,PB,74041,Seguro Desemprego,S
pt,Luiz Couto,PB,74041,Tempo Mandato,S
pt,Luiz Couto,PB,74041,Terceirização,N
pt,Luiz Couto,PB,74041,Transgênico,N
pt,Luiz Couto,PB,74041,Voto Facultativo,N
pt,Luiz Couto,PB,74041,Voto impresso,S
pt,Luizianne Lins,CE,178866,Coincidência reeleição,N
pt,Luizianne Lins,CE,178866,Cota para mulheres legislativo,S
pt,Luizianne Lins,CE,178866,Distritao,N
pt,Luizianne Lins,CE,178866,Financiamento privado para partidos,N
pt,Luizianne Lins,CE,178866,Financiamento privado para partidos e candidatos,N
pt,Luizianne Lins,CE,178866,Maioridade 1,N
pt,Luizianne Lins,CE,178866,Maioridade 2,N
pt,Luizianne Lins,CE,178866,Pensão,S
pt,Luizianne Lins,CE,178866,Reeleição,S
pt,Luizianne Lins,CE,178866,Seguro Desemprego,S
pt,Luizianne Lins,CE,178866,Tempo Mandato,S
pt,Luizianne Lins,CE,178866,Terceirização,N
pt,Luizianne Lins,CE,178866,Transgênico,N
pt,Luizianne Lins,CE,178866,Voto Facultativo,N
pt,Luizianne Lins,CE,178866,Voto impresso,S
pt,Luiz Sérgio,RJ,74688,Coincidência reeleição,N
pt,Luiz Sérgio,RJ,74688,Cota para mulheres legislativo,S
pt,Luiz Sérgio,RJ,74688,Distritao,N
pt,Luiz Sérgio,RJ,74688,Financiamento privado para partidos,N
pt,Luiz Sérgio,RJ,74688,Financiamento privado para partidos e candidatos,N
